run,task,arm,node,stage,metric,is_buggy,technique,verdict,judge_error
20260816_043435_lmsys-kb,lmsys,B,18,debug,,True,Prediction-powered ranking (PPR),none,
20260816_043435_lmsys-kb,lmsys,B,18,debug,,True,Anonymous randomized pairwise battles,none,
20260816_043435_lmsys-kb,lmsys,B,18,debug,,True,Pairwise human preference voting,none,
20260816_043435_lmsys-kb,lmsys,B,18,debug,,True,Alternating response order for LLM judging,proxy,
20260816_043435_lmsys-kb,lmsys,B,18,debug,,True,Multi-response listwise candidates,none,
20260816_043435_lmsys-kb,lmsys,B,18,debug,,True,Pairwise preference model,full,
20260816_043435_lmsys-kb,lmsys,B,18,debug,,True,Scenario-wise preference modeling,none,
20260816_043435_lmsys-kb,lmsys,B,18,debug,,True,Generate preference responses from the SFT policy,none,
20260816_043435_lmsys-kb,lmsys,B,18,debug,,True,Human calibration data for LLM judges,none,
20260816_043435_lmsys-kb,lmsys,B,18,debug,,True,Open-ended user-supplied prompts,none,
20260816_043435_lmsys-kb,lmsys,B,18,debug,,True,NLHF preference model,none,
20260816_043435_lmsys-kb,lmsys,B,18,debug,,True,Pairwise-comparison preference input,none,
20260816_043435_lmsys-kb,lmsys,B,19,debug,,True,Prediction-powered ranking (PPR),none,
20260816_043435_lmsys-kb,lmsys,B,19,debug,,True,Anonymous randomized pairwise battles,none,
20260816_043435_lmsys-kb,lmsys,B,19,debug,,True,Pairwise human preference voting,none,
20260816_043435_lmsys-kb,lmsys,B,19,debug,,True,Alternating response order for LLM judging,proxy,
20260816_043435_lmsys-kb,lmsys,B,19,debug,,True,Multi-response listwise candidates,none,
20260816_043435_lmsys-kb,lmsys,B,19,debug,,True,Pairwise preference model,full,
20260816_043435_lmsys-kb,lmsys,B,19,debug,,True,Scenario-wise preference modeling,none,
20260816_043435_lmsys-kb,lmsys,B,19,debug,,True,Generate preference responses from the SFT policy,none,
20260816_043435_lmsys-kb,lmsys,B,19,debug,,True,Human calibration data for LLM judges,none,
20260816_043435_lmsys-kb,lmsys,B,19,debug,,True,Open-ended user-supplied prompts,none,
20260816_043435_lmsys-kb,lmsys,B,19,debug,,True,NLHF preference model,none,
20260816_043435_lmsys-kb,lmsys,B,19,debug,,True,Pairwise-comparison preference input,none,
20260816_043435_lmsys-kb,lmsys,B,20,debug,,True,Prediction-powered ranking (PPR),none,
20260816_043435_lmsys-kb,lmsys,B,20,debug,,True,Anonymous randomized pairwise battles,none,
20260816_043435_lmsys-kb,lmsys,B,20,debug,,True,Pairwise human preference voting,none,
20260816_043435_lmsys-kb,lmsys,B,20,debug,,True,Alternating response order for LLM judging,proxy,
20260816_043435_lmsys-kb,lmsys,B,20,debug,,True,Multi-response listwise candidates,none,
20260816_043435_lmsys-kb,lmsys,B,20,debug,,True,Pairwise preference model,full,
20260816_043435_lmsys-kb,lmsys,B,20,debug,,True,Scenario-wise preference modeling,none,
20260816_043435_lmsys-kb,lmsys,B,20,debug,,True,Generate preference responses from the SFT policy,none,
20260816_043435_lmsys-kb,lmsys,B,20,debug,,True,Human calibration data for LLM judges,none,
20260816_043435_lmsys-kb,lmsys,B,20,debug,,True,Open-ended user-supplied prompts,none,
20260816_043435_lmsys-kb,lmsys,B,20,debug,,True,NLHF preference model,none,
20260816_043435_lmsys-kb,lmsys,B,20,debug,,True,Pairwise-comparison preference input,none,
20260816_043435_lmsys-kb,lmsys,B,21,debug,,True,Prediction-powered ranking (PPR),none,
20260816_043435_lmsys-kb,lmsys,B,21,debug,,True,Anonymous randomized pairwise battles,none,
20260816_043435_lmsys-kb,lmsys,B,21,debug,,True,Pairwise human preference voting,none,
20260816_043435_lmsys-kb,lmsys,B,21,debug,,True,Alternating response order for LLM judging,proxy,
20260816_043435_lmsys-kb,lmsys,B,21,debug,,True,Multi-response listwise candidates,none,
20260816_043435_lmsys-kb,lmsys,B,21,debug,,True,Pairwise preference model,full,
20260816_043435_lmsys-kb,lmsys,B,21,debug,,True,Scenario-wise preference modeling,none,
20260816_043435_lmsys-kb,lmsys,B,21,debug,,True,Generate preference responses from the SFT policy,none,
20260816_043435_lmsys-kb,lmsys,B,21,debug,,True,Human calibration data for LLM judges,none,
20260816_043435_lmsys-kb,lmsys,B,21,debug,,True,Open-ended user-supplied prompts,none,
20260816_043435_lmsys-kb,lmsys,B,21,debug,,True,NLHF preference model,none,
20260816_043435_lmsys-kb,lmsys,B,21,debug,,True,Pairwise-comparison preference input,none,
20260816_043435_lmsys-kb,lmsys,B,22,debug,,True,Prediction-powered ranking (PPR),none,
20260816_043435_lmsys-kb,lmsys,B,22,debug,,True,Anonymous randomized pairwise battles,none,
20260816_043435_lmsys-kb,lmsys,B,22,debug,,True,Pairwise human preference voting,none,
20260816_043435_lmsys-kb,lmsys,B,22,debug,,True,Alternating response order for LLM judging,proxy,
20260816_043435_lmsys-kb,lmsys,B,22,debug,,True,Multi-response listwise candidates,none,
20260816_043435_lmsys-kb,lmsys,B,22,debug,,True,Pairwise preference model,full,
20260816_043435_lmsys-kb,lmsys,B,22,debug,,True,Scenario-wise preference modeling,none,
20260816_043435_lmsys-kb,lmsys,B,22,debug,,True,Generate preference responses from the SFT policy,none,
20260816_043435_lmsys-kb,lmsys,B,22,debug,,True,Human calibration data for LLM judges,none,
20260816_043435_lmsys-kb,lmsys,B,22,debug,,True,Open-ended user-supplied prompts,none,
20260816_043435_lmsys-kb,lmsys,B,22,debug,,True,NLHF preference model,none,
20260816_043435_lmsys-kb,lmsys,B,22,debug,,True,Pairwise-comparison preference input,none,
20260816_043435_lmsys-kb,lmsys,B,23,debug,,True,Prediction-powered ranking (PPR),none,
20260816_043435_lmsys-kb,lmsys,B,23,debug,,True,Anonymous randomized pairwise battles,none,
20260816_043435_lmsys-kb,lmsys,B,23,debug,,True,Pairwise human preference voting,none,
20260816_043435_lmsys-kb,lmsys,B,23,debug,,True,Alternating response order for LLM judging,proxy,
20260816_043435_lmsys-kb,lmsys,B,23,debug,,True,Multi-response listwise candidates,none,
20260816_043435_lmsys-kb,lmsys,B,23,debug,,True,Pairwise preference model,full,
20260816_043435_lmsys-kb,lmsys,B,23,debug,,True,Scenario-wise preference modeling,none,
20260816_043435_lmsys-kb,lmsys,B,23,debug,,True,Generate preference responses from the SFT policy,none,
20260816_043435_lmsys-kb,lmsys,B,23,debug,,True,Human calibration data for LLM judges,none,
20260816_043435_lmsys-kb,lmsys,B,23,debug,,True,Open-ended user-supplied prompts,none,
20260816_043435_lmsys-kb,lmsys,B,23,debug,,True,NLHF preference model,none,
20260816_043435_lmsys-kb,lmsys,B,23,debug,,True,Pairwise-comparison preference input,none,
20260816_043435_lmsys-kb,lmsys,B,24,debug,,True,Prediction-powered ranking (PPR),none,
20260816_043435_lmsys-kb,lmsys,B,24,debug,,True,Anonymous randomized pairwise battles,none,
20260816_043435_lmsys-kb,lmsys,B,24,debug,,True,Pairwise human preference voting,none,
20260816_043435_lmsys-kb,lmsys,B,24,debug,,True,Alternating response order for LLM judging,proxy,
20260816_043435_lmsys-kb,lmsys,B,24,debug,,True,Multi-response listwise candidates,none,
20260816_043435_lmsys-kb,lmsys,B,24,debug,,True,Pairwise preference model,full,
20260816_043435_lmsys-kb,lmsys,B,24,debug,,True,Scenario-wise preference modeling,none,
20260816_043435_lmsys-kb,lmsys,B,24,debug,,True,Generate preference responses from the SFT policy,none,
20260816_043435_lmsys-kb,lmsys,B,24,debug,,True,Human calibration data for LLM judges,none,
20260816_043435_lmsys-kb,lmsys,B,24,debug,,True,Open-ended user-supplied prompts,none,
20260816_043435_lmsys-kb,lmsys,B,24,debug,,True,NLHF preference model,none,
20260816_043435_lmsys-kb,lmsys,B,24,debug,,True,Pairwise-comparison preference input,none,
20260816_043435_lmsys-kb,lmsys,B,25,debug,,True,Prediction-powered ranking (PPR),none,
20260816_043435_lmsys-kb,lmsys,B,25,debug,,True,Anonymous randomized pairwise battles,none,
20260816_043435_lmsys-kb,lmsys,B,25,debug,,True,Pairwise human preference voting,none,
20260816_043435_lmsys-kb,lmsys,B,25,debug,,True,Alternating response order for LLM judging,proxy,
20260816_043435_lmsys-kb,lmsys,B,25,debug,,True,Multi-response listwise candidates,none,
20260816_043435_lmsys-kb,lmsys,B,25,debug,,True,Pairwise preference model,full,
20260816_043435_lmsys-kb,lmsys,B,25,debug,,True,Scenario-wise preference modeling,none,
20260816_043435_lmsys-kb,lmsys,B,25,debug,,True,Generate preference responses from the SFT policy,none,
20260816_043435_lmsys-kb,lmsys,B,25,debug,,True,Human calibration data for LLM judges,none,
20260816_043435_lmsys-kb,lmsys,B,25,debug,,True,Open-ended user-supplied prompts,none,
20260816_043435_lmsys-kb,lmsys,B,25,debug,,True,NLHF preference model,none,
20260816_043435_lmsys-kb,lmsys,B,25,debug,,True,Pairwise-comparison preference input,none,
20260816_043435_lmsys-kb,lmsys,B,26,debug,,True,Prediction-powered ranking (PPR),none,
20260816_043435_lmsys-kb,lmsys,B,26,debug,,True,Anonymous randomized pairwise battles,none,
20260816_043435_lmsys-kb,lmsys,B,26,debug,,True,Pairwise human preference voting,none,
20260816_043435_lmsys-kb,lmsys,B,26,debug,,True,Alternating response order for LLM judging,proxy,
20260816_043435_lmsys-kb,lmsys,B,26,debug,,True,Multi-response listwise candidates,none,
20260816_043435_lmsys-kb,lmsys,B,26,debug,,True,Pairwise preference model,full,
20260816_043435_lmsys-kb,lmsys,B,26,debug,,True,Scenario-wise preference modeling,none,
20260816_043435_lmsys-kb,lmsys,B,26,debug,,True,Generate preference responses from the SFT policy,none,
20260816_043435_lmsys-kb,lmsys,B,26,debug,,True,Human calibration data for LLM judges,none,
20260816_043435_lmsys-kb,lmsys,B,26,debug,,True,Open-ended user-supplied prompts,none,
20260816_043435_lmsys-kb,lmsys,B,26,debug,,True,NLHF preference model,none,
20260816_043435_lmsys-kb,lmsys,B,26,debug,,True,Pairwise-comparison preference input,none,
20260816_043435_lmsys-kb,lmsys,B,27,debug,,True,Prediction-powered ranking (PPR),none,
20260816_043435_lmsys-kb,lmsys,B,27,debug,,True,Anonymous randomized pairwise battles,none,
20260816_043435_lmsys-kb,lmsys,B,27,debug,,True,Pairwise human preference voting,none,
20260816_043435_lmsys-kb,lmsys,B,27,debug,,True,Alternating response order for LLM judging,proxy,
20260816_043435_lmsys-kb,lmsys,B,27,debug,,True,Multi-response listwise candidates,none,
20260816_043435_lmsys-kb,lmsys,B,27,debug,,True,Pairwise preference model,full,
20260816_043435_lmsys-kb,lmsys,B,27,debug,,True,Scenario-wise preference modeling,none,
20260816_043435_lmsys-kb,lmsys,B,27,debug,,True,Generate preference responses from the SFT policy,none,
20260816_043435_lmsys-kb,lmsys,B,27,debug,,True,Human calibration data for LLM judges,none,
20260816_043435_lmsys-kb,lmsys,B,27,debug,,True,Open-ended user-supplied prompts,none,
20260816_043435_lmsys-kb,lmsys,B,27,debug,,True,NLHF preference model,none,
20260816_043435_lmsys-kb,lmsys,B,27,debug,,True,Pairwise-comparison preference input,none,
20260816_043435_lmsys-kb,lmsys,B,28,debug,1.0864334786457808,False,Prediction-powered ranking (PPR),none,
20260816_043435_lmsys-kb,lmsys,B,28,debug,1.0864334786457808,False,Anonymous randomized pairwise battles,none,
20260816_043435_lmsys-kb,lmsys,B,28,debug,1.0864334786457808,False,Pairwise human preference voting,none,
20260816_043435_lmsys-kb,lmsys,B,28,debug,1.0864334786457808,False,Alternating response order for LLM judging,proxy,
20260816_043435_lmsys-kb,lmsys,B,28,debug,1.0864334786457808,False,Multi-response listwise candidates,none,
20260816_043435_lmsys-kb,lmsys,B,28,debug,1.0864334786457808,False,Pairwise preference model,full,
20260816_043435_lmsys-kb,lmsys,B,28,debug,1.0864334786457808,False,Scenario-wise preference modeling,none,
20260816_043435_lmsys-kb,lmsys,B,28,debug,1.0864334786457808,False,Generate preference responses from the SFT policy,none,
20260816_043435_lmsys-kb,lmsys,B,28,debug,1.0864334786457808,False,Human calibration data for LLM judges,none,
20260816_043435_lmsys-kb,lmsys,B,28,debug,1.0864334786457808,False,Open-ended user-supplied prompts,none,
20260816_043435_lmsys-kb,lmsys,B,28,debug,1.0864334786457808,False,NLHF preference model,none,
20260816_043435_lmsys-kb,lmsys,B,28,debug,1.0864334786457808,False,Pairwise-comparison preference input,none,
20260816_043435_lmsys-kb,lmsys,B,29,debug,,True,Prediction-powered ranking (PPR),none,
20260816_043435_lmsys-kb,lmsys,B,29,debug,,True,Anonymous randomized pairwise battles,none,
20260816_043435_lmsys-kb,lmsys,B,29,debug,,True,Pairwise human preference voting,none,
20260816_043435_lmsys-kb,lmsys,B,29,debug,,True,Alternating response order for LLM judging,proxy,
20260816_043435_lmsys-kb,lmsys,B,29,debug,,True,Multi-response listwise candidates,none,
20260816_043435_lmsys-kb,lmsys,B,29,debug,,True,Pairwise preference model,full,
20260816_043435_lmsys-kb,lmsys,B,29,debug,,True,Scenario-wise preference modeling,proxy,
20260816_043435_lmsys-kb,lmsys,B,29,debug,,True,Generate preference responses from the SFT policy,none,
20260816_043435_lmsys-kb,lmsys,B,29,debug,,True,Human calibration data for LLM judges,none,
20260816_043435_lmsys-kb,lmsys,B,29,debug,,True,Open-ended user-supplied prompts,none,
20260816_043435_lmsys-kb,lmsys,B,29,debug,,True,NLHF preference model,none,
20260816_043435_lmsys-kb,lmsys,B,29,debug,,True,Pairwise-comparison preference input,none,
20260816_043435_lmsys-kb,lmsys,B,30,improve,,True,Prediction-powered ranking (PPR),none,
20260816_043435_lmsys-kb,lmsys,B,30,improve,,True,Anonymous randomized pairwise battles,none,
20260816_043435_lmsys-kb,lmsys,B,30,improve,,True,Pairwise human preference voting,none,
20260816_043435_lmsys-kb,lmsys,B,30,improve,,True,Alternating response order for LLM judging,proxy,
20260816_043435_lmsys-kb,lmsys,B,30,improve,,True,Multi-response listwise candidates,none,
20260816_043435_lmsys-kb,lmsys,B,30,improve,,True,Pairwise preference model,full,
20260816_043435_lmsys-kb,lmsys,B,30,improve,,True,Scenario-wise preference modeling,none,
20260816_043435_lmsys-kb,lmsys,B,30,improve,,True,Generate preference responses from the SFT policy,none,
20260816_043435_lmsys-kb,lmsys,B,30,improve,,True,Human calibration data for LLM judges,none,
20260816_043435_lmsys-kb,lmsys,B,30,improve,,True,Open-ended user-supplied prompts,none,
20260816_043435_lmsys-kb,lmsys,B,30,improve,,True,NLHF preference model,none,
20260816_043435_lmsys-kb,lmsys,B,30,improve,,True,Pairwise-comparison preference input,none,
20260816_043435_lmsys-kb,lmsys,B,31,improve,,True,Prediction-powered ranking (PPR),none,
20260816_043435_lmsys-kb,lmsys,B,31,improve,,True,Anonymous randomized pairwise battles,none,
20260816_043435_lmsys-kb,lmsys,B,31,improve,,True,Pairwise human preference voting,none,
20260816_043435_lmsys-kb,lmsys,B,31,improve,,True,Alternating response order for LLM judging,proxy,
20260816_043435_lmsys-kb,lmsys,B,31,improve,,True,Multi-response listwise candidates,none,
20260816_043435_lmsys-kb,lmsys,B,31,improve,,True,Pairwise preference model,full,
20260816_043435_lmsys-kb,lmsys,B,31,improve,,True,Scenario-wise preference modeling,none,
20260816_043435_lmsys-kb,lmsys,B,31,improve,,True,Generate preference responses from the SFT policy,none,
20260816_043435_lmsys-kb,lmsys,B,31,improve,,True,Human calibration data for LLM judges,none,
20260816_043435_lmsys-kb,lmsys,B,31,improve,,True,Open-ended user-supplied prompts,none,
20260816_043435_lmsys-kb,lmsys,B,31,improve,,True,NLHF preference model,none,
20260816_043435_lmsys-kb,lmsys,B,31,improve,,True,Pairwise-comparison preference input,none,
20260816_043435_lmsys-kb,lmsys,B,32,debug,,True,Prediction-powered ranking (PPR),none,
20260816_043435_lmsys-kb,lmsys,B,32,debug,,True,Anonymous randomized pairwise battles,none,
20260816_043435_lmsys-kb,lmsys,B,32,debug,,True,Pairwise human preference voting,none,
20260816_043435_lmsys-kb,lmsys,B,32,debug,,True,Alternating response order for LLM judging,proxy,
20260816_043435_lmsys-kb,lmsys,B,32,debug,,True,Multi-response listwise candidates,none,
20260816_043435_lmsys-kb,lmsys,B,32,debug,,True,Pairwise preference model,full,
20260816_043435_lmsys-kb,lmsys,B,32,debug,,True,Scenario-wise preference modeling,none,
20260816_043435_lmsys-kb,lmsys,B,32,debug,,True,Generate preference responses from the SFT policy,none,
20260816_043435_lmsys-kb,lmsys,B,32,debug,,True,Human calibration data for LLM judges,none,
20260816_043435_lmsys-kb,lmsys,B,32,debug,,True,Open-ended user-supplied prompts,none,
20260816_043435_lmsys-kb,lmsys,B,32,debug,,True,NLHF preference model,none,
20260816_043435_lmsys-kb,lmsys,B,32,debug,,True,Pairwise-comparison preference input,none,
20260817_022101_lmsys-kb,lmsys,B,0,draft,,True,Prediction-powered ranking (PPR),none,
20260817_022101_lmsys-kb,lmsys,B,0,draft,,True,Anonymous randomized pairwise battles,none,
20260817_022101_lmsys-kb,lmsys,B,0,draft,,True,Pairwise human preference voting,none,
20260817_022101_lmsys-kb,lmsys,B,0,draft,,True,Alternating response order for LLM judging,full,
20260817_022101_lmsys-kb,lmsys,B,0,draft,,True,Multi-response listwise candidates,none,
20260817_022101_lmsys-kb,lmsys,B,0,draft,,True,Pairwise preference model,full,
20260817_022101_lmsys-kb,lmsys,B,0,draft,,True,Scenario-wise preference modeling,none,
20260817_022101_lmsys-kb,lmsys,B,0,draft,,True,Generate preference responses from the SFT policy,none,
20260817_022101_lmsys-kb,lmsys,B,0,draft,,True,Human calibration data for LLM judges,none,
20260817_022101_lmsys-kb,lmsys,B,0,draft,,True,Open-ended user-supplied prompts,none,
20260817_022101_lmsys-kb,lmsys,B,0,draft,,True,NLHF preference model,none,
20260817_022101_lmsys-kb,lmsys,B,0,draft,,True,Pairwise-comparison preference input,none,
20260817_022101_lmsys-kb,lmsys,B,1,draft,,True,Prediction-powered ranking (PPR),none,
20260817_022101_lmsys-kb,lmsys,B,1,draft,,True,Anonymous randomized pairwise battles,none,
20260817_022101_lmsys-kb,lmsys,B,1,draft,,True,Pairwise human preference voting,none,
20260817_022101_lmsys-kb,lmsys,B,1,draft,,True,Alternating response order for LLM judging,none,
20260817_022101_lmsys-kb,lmsys,B,1,draft,,True,Multi-response listwise candidates,none,
20260817_022101_lmsys-kb,lmsys,B,1,draft,,True,Pairwise preference model,full,
20260817_022101_lmsys-kb,lmsys,B,1,draft,,True,Scenario-wise preference modeling,none,
20260817_022101_lmsys-kb,lmsys,B,1,draft,,True,Generate preference responses from the SFT policy,none,
20260817_022101_lmsys-kb,lmsys,B,1,draft,,True,Human calibration data for LLM judges,none,
20260817_022101_lmsys-kb,lmsys,B,1,draft,,True,Open-ended user-supplied prompts,none,
20260817_022101_lmsys-kb,lmsys,B,1,draft,,True,NLHF preference model,none,
20260817_022101_lmsys-kb,lmsys,B,1,draft,,True,Pairwise-comparison preference input,none,
20260817_022101_lmsys-kb,lmsys,B,2,debug,,True,Prediction-powered ranking (PPR),none,
20260817_022101_lmsys-kb,lmsys,B,2,debug,,True,Anonymous randomized pairwise battles,none,
20260817_022101_lmsys-kb,lmsys,B,2,debug,,True,Pairwise human preference voting,none,
20260817_022101_lmsys-kb,lmsys,B,2,debug,,True,Alternating response order for LLM judging,proxy,
20260817_022101_lmsys-kb,lmsys,B,2,debug,,True,Multi-response listwise candidates,none,
20260817_022101_lmsys-kb,lmsys,B,2,debug,,True,Pairwise preference model,full,
20260817_022101_lmsys-kb,lmsys,B,2,debug,,True,Scenario-wise preference modeling,none,
20260817_022101_lmsys-kb,lmsys,B,2,debug,,True,Generate preference responses from the SFT policy,none,
20260817_022101_lmsys-kb,lmsys,B,2,debug,,True,Human calibration data for LLM judges,none,
20260817_022101_lmsys-kb,lmsys,B,2,debug,,True,Open-ended user-supplied prompts,none,
20260817_022101_lmsys-kb,lmsys,B,2,debug,,True,NLHF preference model,none,
20260817_022101_lmsys-kb,lmsys,B,2,debug,,True,Pairwise-comparison preference input,none,
20260817_022101_lmsys-kb,lmsys,B,3,draft,,True,Prediction-powered ranking (PPR),none,
20260817_022101_lmsys-kb,lmsys,B,3,draft,,True,Anonymous randomized pairwise battles,none,
20260817_022101_lmsys-kb,lmsys,B,3,draft,,True,Pairwise human preference voting,none,
20260817_022101_lmsys-kb,lmsys,B,3,draft,,True,Alternating response order for LLM judging,full,
20260817_022101_lmsys-kb,lmsys,B,3,draft,,True,Multi-response listwise candidates,none,
20260817_022101_lmsys-kb,lmsys,B,3,draft,,True,Pairwise preference model,full,
20260817_022101_lmsys-kb,lmsys,B,3,draft,,True,Scenario-wise preference modeling,none,
20260817_022101_lmsys-kb,lmsys,B,3,draft,,True,Generate preference responses from the SFT policy,none,
20260817_022101_lmsys-kb,lmsys,B,3,draft,,True,Human calibration data for LLM judges,none,
20260817_022101_lmsys-kb,lmsys,B,3,draft,,True,Open-ended user-supplied prompts,none,
20260817_022101_lmsys-kb,lmsys,B,3,draft,,True,NLHF preference model,none,
20260817_022101_lmsys-kb,lmsys,B,3,draft,,True,Pairwise-comparison preference input,none,
20260817_022101_lmsys-kb,lmsys,B,4,debug,,True,Prediction-powered ranking (PPR),none,
20260817_022101_lmsys-kb,lmsys,B,4,debug,,True,Anonymous randomized pairwise battles,none,
20260817_022101_lmsys-kb,lmsys,B,4,debug,,True,Pairwise human preference voting,full,
20260817_022101_lmsys-kb,lmsys,B,4,debug,,True,Alternating response order for LLM judging,proxy,
20260817_022101_lmsys-kb,lmsys,B,4,debug,,True,Multi-response listwise candidates,none,
20260817_022101_lmsys-kb,lmsys,B,4,debug,,True,Pairwise preference model,full,
20260817_022101_lmsys-kb,lmsys,B,4,debug,,True,Scenario-wise preference modeling,none,
20260817_022101_lmsys-kb,lmsys,B,4,debug,,True,Generate preference responses from the SFT policy,none,
20260817_022101_lmsys-kb,lmsys,B,4,debug,,True,Human calibration data for LLM judges,none,
20260817_022101_lmsys-kb,lmsys,B,4,debug,,True,Open-ended user-supplied prompts,none,
20260817_022101_lmsys-kb,lmsys,B,4,debug,,True,NLHF preference model,none,
20260817_022101_lmsys-kb,lmsys,B,4,debug,,True,Pairwise-comparison preference input,none,
20260817_022101_lmsys-kb,lmsys,B,5,debug,,True,Prediction-powered ranking (PPR),none,
20260817_022101_lmsys-kb,lmsys,B,5,debug,,True,Anonymous randomized pairwise battles,none,
20260817_022101_lmsys-kb,lmsys,B,5,debug,,True,Pairwise human preference voting,none,
20260817_022101_lmsys-kb,lmsys,B,5,debug,,True,Alternating response order for LLM judging,none,
20260817_022101_lmsys-kb,lmsys,B,5,debug,,True,Multi-response listwise candidates,none,
20260817_022101_lmsys-kb,lmsys,B,5,debug,,True,Pairwise preference model,proxy,
20260817_022101_lmsys-kb,lmsys,B,5,debug,,True,Scenario-wise preference modeling,none,
20260817_022101_lmsys-kb,lmsys,B,5,debug,,True,Generate preference responses from the SFT policy,none,
20260817_022101_lmsys-kb,lmsys,B,5,debug,,True,Human calibration data for LLM judges,none,
20260817_022101_lmsys-kb,lmsys,B,5,debug,,True,Open-ended user-supplied prompts,none,
20260817_022101_lmsys-kb,lmsys,B,5,debug,,True,NLHF preference model,none,
20260817_022101_lmsys-kb,lmsys,B,5,debug,,True,Pairwise-comparison preference input,none,
20260817_022101_lmsys-kb,lmsys,B,6,debug,,True,Prediction-powered ranking (PPR),none,
20260817_022101_lmsys-kb,lmsys,B,6,debug,,True,Anonymous randomized pairwise battles,none,
20260817_022101_lmsys-kb,lmsys,B,6,debug,,True,Pairwise human preference voting,none,
20260817_022101_lmsys-kb,lmsys,B,6,debug,,True,Alternating response order for LLM judging,none,
20260817_022101_lmsys-kb,lmsys,B,6,debug,,True,Multi-response listwise candidates,none,
20260817_022101_lmsys-kb,lmsys,B,6,debug,,True,Pairwise preference model,full,
20260817_022101_lmsys-kb,lmsys,B,6,debug,,True,Scenario-wise preference modeling,none,
20260817_022101_lmsys-kb,lmsys,B,6,debug,,True,Generate preference responses from the SFT policy,none,
20260817_022101_lmsys-kb,lmsys,B,6,debug,,True,Human calibration data for LLM judges,none,
20260817_022101_lmsys-kb,lmsys,B,6,debug,,True,Open-ended user-supplied prompts,none,
20260817_022101_lmsys-kb,lmsys,B,6,debug,,True,NLHF preference model,none,
20260817_022101_lmsys-kb,lmsys,B,6,debug,,True,Pairwise-comparison preference input,none,
20260817_022101_lmsys-kb,lmsys,B,7,debug,,True,Prediction-powered ranking (PPR),none,
20260817_022101_lmsys-kb,lmsys,B,7,debug,,True,Anonymous randomized pairwise battles,none,
20260817_022101_lmsys-kb,lmsys,B,7,debug,,True,Pairwise human preference voting,none,
20260817_022101_lmsys-kb,lmsys,B,7,debug,,True,Alternating response order for LLM judging,proxy,
20260817_022101_lmsys-kb,lmsys,B,7,debug,,True,Multi-response listwise candidates,none,
20260817_022101_lmsys-kb,lmsys,B,7,debug,,True,Pairwise preference model,full,
20260817_022101_lmsys-kb,lmsys,B,7,debug,,True,Scenario-wise preference modeling,none,
20260817_022101_lmsys-kb,lmsys,B,7,debug,,True,Generate preference responses from the SFT policy,none,
20260817_022101_lmsys-kb,lmsys,B,7,debug,,True,Human calibration data for LLM judges,none,
20260817_022101_lmsys-kb,lmsys,B,7,debug,,True,Open-ended user-supplied prompts,none,
20260817_022101_lmsys-kb,lmsys,B,7,debug,,True,NLHF preference model,none,
20260817_022101_lmsys-kb,lmsys,B,7,debug,,True,Pairwise-comparison preference input,none,
20260817_022101_lmsys-kb,lmsys,B,8,debug,,True,Prediction-powered ranking (PPR),none,
20260817_022101_lmsys-kb,lmsys,B,8,debug,,True,Anonymous randomized pairwise battles,none,
20260817_022101_lmsys-kb,lmsys,B,8,debug,,True,Pairwise human preference voting,none,
20260817_022101_lmsys-kb,lmsys,B,8,debug,,True,Alternating response order for LLM judging,none,
20260817_022101_lmsys-kb,lmsys,B,8,debug,,True,Multi-response listwise candidates,none,
20260817_022101_lmsys-kb,lmsys,B,8,debug,,True,Pairwise preference model,proxy,
20260817_022101_lmsys-kb,lmsys,B,8,debug,,True,Scenario-wise preference modeling,none,
20260817_022101_lmsys-kb,lmsys,B,8,debug,,True,Generate preference responses from the SFT policy,none,
20260817_022101_lmsys-kb,lmsys,B,8,debug,,True,Human calibration data for LLM judges,none,
20260817_022101_lmsys-kb,lmsys,B,8,debug,,True,Open-ended user-supplied prompts,none,
20260817_022101_lmsys-kb,lmsys,B,8,debug,,True,NLHF preference model,none,
20260817_022101_lmsys-kb,lmsys,B,8,debug,,True,Pairwise-comparison preference input,none,
20260817_022101_lmsys-kb,lmsys,B,9,draft,,True,Prediction-powered ranking (PPR),none,
20260817_022101_lmsys-kb,lmsys,B,9,draft,,True,Anonymous randomized pairwise battles,none,
20260817_022101_lmsys-kb,lmsys,B,9,draft,,True,Pairwise human preference voting,none,
20260817_022101_lmsys-kb,lmsys,B,9,draft,,True,Alternating response order for LLM judging,none,
20260817_022101_lmsys-kb,lmsys,B,9,draft,,True,Multi-response listwise candidates,none,
20260817_022101_lmsys-kb,lmsys,B,9,draft,,True,Pairwise preference model,full,
20260817_022101_lmsys-kb,lmsys,B,9,draft,,True,Scenario-wise preference modeling,none,
20260817_022101_lmsys-kb,lmsys,B,9,draft,,True,Generate preference responses from the SFT policy,none,
20260817_022101_lmsys-kb,lmsys,B,9,draft,,True,Human calibration data for LLM judges,none,
20260817_022101_lmsys-kb,lmsys,B,9,draft,,True,Open-ended user-supplied prompts,none,
20260817_022101_lmsys-kb,lmsys,B,9,draft,,True,NLHF preference model,none,
20260817_022101_lmsys-kb,lmsys,B,9,draft,,True,Pairwise-comparison preference input,none,
20260817_022101_lmsys-kb,lmsys,B,10,debug,,True,Prediction-powered ranking (PPR),none,
20260817_022101_lmsys-kb,lmsys,B,10,debug,,True,Anonymous randomized pairwise battles,none,
20260817_022101_lmsys-kb,lmsys,B,10,debug,,True,Pairwise human preference voting,none,
